_id,id,name,description,flash_time,flash_yellow,operation_type,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
623,81814505,TS711,Bedford Ave - Logan St,24 Hr stop and go,BEDFORD AVE,Fully Actuated,Central Business District,6,3,42003030500,6,3,2,2-4,40.44281779,-79.99088288
624,1555867661,TS712,Centre Ave - Logan St,24 Hr stop and go,CENTRE AVE,Fully Actuated,Central Business District,6,3,42003020100,6,3,2,2-4,40.44054351,-79.98927971
625,1338578659,TS713,Forbes Ave - Gist St,24 Hour Stop & Go,FORBES AVE,Fixed,Bluff,6,1,42003010300,3,1,2,2-1,40.43744832,-79.97952584
626,823311999,TSF143,RRFB - 14th St and Smallman St,,,,Strip District,7,2,42003020300,6,2,2,2-3,40.44794348,-79.99057043
627,1220314122,TSF147,RRFB - N Shore Dr,,,,North Shore,1,22,42003981200,6,22,1,1-7,40.44603651,-80.01068227
628,921244871,TSF56,Brashear High School,,,,Beechview,4,19,42003191600,5,19,6,4-28,40.4187126,-80.01791151
629,1779953525,TSF74,St Edmond's Academy School,,,,Squirrel Hill South,5,14,42003141300,3,14,4,2-21,40.43747628,-79.92464531
630,1651867340,TS682,Butler St - Suydam,24 Hour Stop and Go,,Fully Actuated,Upper Lawrenceville,7,10,42003101100,2,10,2,3-7,40.48667621,-79.94220703
631,107084279,TSF1,Banksville Elementary School,,,,Banksville,2,20,42003202300,5,20,6,4-9,40.40719824,-80.03694342
632,1549420463,TSF10,FAISON INTERMEDIATE (CLOSED),,,,Homewood South,9,13,42003130300,2,13,5,3-17,40.45250941,-79.89427485
633,775542206,TSF101,St Rosalia School (Closed),,,,Greenfield,5,15,42003151600,3,15,4,2-12,40.42575538,-79.94394692
634,428442419,TSF102,DePaul Institute  (Sacred Heart) School,,,,Shadyside,8,7,42003070600,2,7,4,3-11,40.45664867,-79.92336331
635,557434659,TSF104,ST. STEPHEN [CLOSED],,,,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40710533,-79.94186085
636,1941962883,TSF106,WPA School for the Blind,,,,North Oakland,8,4,42003562000,3,4,4,2-7,40.44988624,-79.95310613
637,1674675301,TSF107,Winchester Thurston School,,,,Shadyside,8,7,42003070900,2,7,4,3-22,40.45150818,-79.94247348
638,691914902,TSF109,INCARNATION ACADEMY [CLOSED],,,,Perry North,1,26,42003260200,1,26,1,1-15,40.49269423,-80.0201863
639,1356486024,TSF110,Yeshiva (Girls School),,,,Squirrel Hill North,5,14,42003140300,3,14,4,2-18,40.43852571,-79.91734042
640,1023751888,TSF111,Grandview School,,,,Allentown,3,18,42003180300,5,18,3,4-5,40.42454213,-79.99281473
641,986882660,TSF112,CRAIGHOUSE TECHNOMA (CLOSED),,,,East Liberty,7,11,42003111300,2,11,5,3-8,40.47116827,-79.92683607
642,1461849415,TSF113,Schiller School,,,,East Allegheny,1,23,42003563200,1,23,1,1-5,40.45643342,-79.99312323
643,957603343,TSF114,ST. MATTHEWS SCHOOL [CLOSED],,,,East Allegheny,1,23,42003563200,1,23,1,1-6,40.45699418,-79.99999102
644,619147172,TSF116,Ped Crossing - 4Th Ave And PPG Place,,,,Central Business District,6,1,42003020100,6,1,2,1-4,40.44003731,-80.00303327
645,1702522643,TSF117,Ped Crossing - 5862 Forbes Ave,,,,Squirrel Hill South,5,14,42003140800,3,14,4,2-18,40.43803993,-79.92043961
646,573523758,TSF118,Ped Crossing - 1000 Brownsville Rd,,,,Carrick,4,29,42003290100,3,29,3,4-12,40.40677267,-79.99228268
647,691161214,TSF12,Dilworth School,,,,East Liberty,7,11,42003111300,2,11,5,3-9,40.46822563,-79.91735328
648,1869929446,TSF121,McCleary Pre-School (Closed),,,,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48030991,-79.95124884
649,2032161632,TSF122,Falk School,,,,North Oakland,8,4,42003982200,3,4,4,2-22,40.44704701,-79.95972857
650,551638088,TSF127,Warning Sign - Brighton Rd And Acacia Ln,,,,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.47999875,-80.03128651
651,1158337104,TSF129,Warning - East St Near Madison Ave,,,,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.4595404,-79.99873074
652,331421437,TSF13,Imani Christian Academy School,,,,East Hills,9,13,42003130600,2,13,5,3-19,40.45317854,-79.87248919
653,1187054101,TSF130,Warning - Steuben St Near Herschel St,,,,Elliott,2,20,42003562600,5,20,6,1-17,40.44282945,-80.04441814
654,392673269,TSF131,Community Day School,,,,Squirrel Hill South,5,14,42003141400,3,14,4,2-21,40.42740833,-79.91788347
655,846208481,TSF132,Ped Crossing - Centre Ave (Hill House),,,,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44336383,-79.9806928
656,2110544957,TSF133,Warning - Panther Hollow Anderson Playground,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43565306,-79.94749788
657,1544515301,TSF134,Childrens Institute School,,,,Squirrel Hill North,8,14,42003140300,3,14,4,2-18,40.44315066,-79.91996667
658,419725968,TSF135,Ped Crossing - River Ave,,,,Troy Hill,1,24,42003240600,6,24,1,1-1,40.46060955,-79.98210894
659,1201961587,TSF136,Warning - Second Ave And Swinburne St,,,,Hazelwood,3,4,42003562900,3,4,4,2-12,40.42595234,-79.95376145
660,227387572,TSF137,Arlington School (Closed),,,,Arlington,3,16,42003561600,3,16,3,4-8,40.41720288,-79.97160304
661,1574994564,TSF138,Ped Crossing - S Braddock Ave And Biddle Ave,,,,Regent Square,5,14,42003141000,3,14,4,2-16,40.43690137,-79.89644469
662,108162291,TSF139,Urban League G.P Charter School (Closed),,,,Larimer,9,12,42003120400,2,12,5,3-12,40.46228907,-79.90992843
663,1778263797,TSF140,Warning Radar Limit Sign - 40Th St,,,,Central Lawrenceville,7,9,42003090200,2,9,2,3-3,40.46718825,-79.9603302
664,1520279679,TSF141,Environmental Charter School,,,,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44496112,-79.89578027
665,443117040,TSF144,RRFB - W Ohio St and Ridge Ave,,,,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45161738,-80.01122943
666,378744786,TSF148,Watson Institute School,,,,East Liberty,9,8,42003111500,2,8,5,3-23,40.46114786,-79.93178363
667,1212335100,TSF15,Pittsburgh Montessori School,,,,Friendship,9,8,42003080700,2,8,5,3-23,40.46240687,-79.9356001
668,621278366,TSF16,Fulton School,,,,Highland Park,7,11,42003110200,2,11,5,3-9,40.47498054,-79.92210853
669,408275157,TSF17,MORNINGSIDE SCHOOL    [CLOSED],,,,Morningside,7,10,42003101400,2,10,5,3-7,40.4861583,-79.92589157
670,1029047981,TSF18,HOMEWOOD PRE-SCHOOL (CLOSED),,,,Homewood South,9,13,42003130300,2,13,5,3-17,40.45465097,-79.8994247
671,473558409,TSF19,Martin Luther King School,,,,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45484791,-80.00461449
672,57300805,TSF2,LINCOLN INTERMEDIATE (CLOSED),,,,Homewood North,9,13,42003130200,2,13,5,3-18,40.4609822,-79.89683256
673,1958229601,TSF20,LEMINGTON SCHOOL [CLOSED],,,,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.47011323,-79.89652613
674,471412582,TSF21,Liberty Elementary School,,,,Shadyside,8,7,42003070300,2,7,4,3-22,40.45323386,-79.93349052
675,1787441882,TSF22,Lincoln Primary School,,,,Larimer,9,12,42003120800,2,12,5,3-12,40.46000836,-79.91155575
676,1962748043,TSF23,Linden School,,,,Point Breeze,8,14,42003140400,3,14,4,2-17,40.44554415,-79.91621442
677,1299631356,TSF24,MADISON SCHOOL  [CLOSED],,,,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45481014,-79.96115534
678,1078132826,TSF25,Manchester School,,,,Manchester,6,21,42003210700,1,21,1,1-8,40.45648471,-80.02652978
679,790567418,TSF28,McKelvy Miller African Academy School,,,,Bedford Dwellings,6,5,42003050900,3,5,2,2-1,40.44736515,-79.98139267
680,1978737105,TSF29,Mifflin School,,,,Lincoln Place,5,31,42003310200,3,31,4,4-20,40.37000854,-79.91509843
681,236697131,TSF30,John Minadeo School,,,,Squirrel Hill South,5,14,42003141400,3,14,4,2-15,40.42375533,-79.92522943
682,1753336656,TSF31,John Morrow Elementary School,,,,Brighton Heights,1,27,42003270300,1,27,1,1-14,40.48012245,-80.03979348
683,180410284,TSF32,PHILLIP MURRAY(ALA)CLOSED 2012,,,,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.40913819,-79.97929418
684,560649704,TSF33,NORTHVIEW ELEM ALA CLOSED 2012,,,,Northview Heights,1,26,42003260900,1,26,1,1-13,40.48123036,-80.00432467
685,102740357,TSF35,Phillips School,,,,South Side Flats,3,17,42003170200,3,17,3,4-24,40.42798562,-79.97827904
686,522232198,TSF36,ROGERS SCHOOL (CLOSED),,,,Garfield,9,11,42003111400,2,11,5,3-4,40.46919771,-79.93061017
687,914186294,TSF37,SCHAEFFER INTERM (CLOSED 2012),,,,Sheraden,2,20,42003562500,5,20,6,1-16,40.45430901,-80.05535221
688,1258652617,TSF38,Spring Garden Pre-School,,,,Troy Hill,1,24,42003240600,1,24,1,1-24,40.46431324,-79.98542254
689,942873758,TSF108,Greentree & Hamburg Special School,,,,,,,42003469000,,,,,40.42379468,-80.04269352
690,1840904161,TSF115,HORACE MANN SCHOOL    [CLOSED],,,,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47033237,-80.03113966
691,909218040,TSF119,ELIZABETH SETON (CLOSED),,,,Sheraden,2,20,42003562500,5,20,6,1-16,40.45575575,-80.05567109
692,1771272482,TSF120,BELTZHOOVER SCHOOL    [CLOSED],,,,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41799109,-80.00181692
693,1537621726,TSF126,Warning Sign - E Ohio St Near Heinz,,,,Troy Hill,1,23,42003240600,1,23,1,1-5,40.45601457,-79.99134353
694,2043102099,TSF39,Spring Hill School,,,,Spring Hill-City View,1,24,42003262000,1,24,1,1-11,40.46525785,-79.98952419
695,446836776,TSF4,Brookline School,,,,Brookline,4,19,42003191800,5,19,6,4-26,40.39436325,-80.02474862
696,857278976,TSF40,Sunnyside School,,,,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48157678,-79.93347601
697,514479185,TSF41,Leo Weil School,,,,Middle Hill,6,5,42003050100,3,5,2,2-5,40.4446113,-79.97407129
698,1301885130,TSF42,Westwood School,,,,Westwood,2,28,42003563100,5,28,6,1-18,40.4318771,-80.05104442
699,930589246,TSF43,Woolslair School,,,,Bloomfield,7,9,42003090300,2,9,5,3-6,40.46337484,-79.95710274
700,280729096,TSF44,VANN SCHOOL (CLOSED),,,,Middle Hill,6,5,42003050100,3,5,2,2-5,40.44950379,-79.97125023
701,469795792,TSF45,Arsenal School,,,,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46769533,-79.96251218
702,1435613290,TSF46,COLUMBUS SCHOOL  [CLOSED],,,,Perry South,6,25,42003261400,1,25,1,1-10,40.46005605,-80.01586048
703,746489088,TSF48,Pittsburgh Classic Academy (Greenway) School,,,,Crafton Heights,2,28,42003281400,5,28,6,1-17,40.44863348,-80.04972515
704,373712998,TSF49,KNOXVILLE             [CLOSED],,,,Knoxville,3,30,42003300100,5,30,3,4-21,40.41614723,-79.99425412
705,1883963938,TSF50,University Prep (Millones) School,,,,Upper Hill,6,5,42003050600,3,5,2,2-22,40.4498223,-79.96247122
706,1976047490,TSF51,REIZENSTEIN  (CLOSED 2012),,,,East Liberty,9,11,42003111300,2,11,5,3-8,,
707,1874085008,TSF52,Sterrett School,,,,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44663667,-79.90547662
708,271184448,TSF53,Conroy Education Center,,,,Manchester,6,21,42003210700,1,21,1,1-8,40.45174496,-80.0247701
709,970112126,TSF54,WASHINGTON EDUCATION  [CLOSED],,,,Central Lawrenceville,7,9,42003090100,2,9,2,3-3,40.46952808,-79.96277706
710,93819084,TSF55,Allderdice High School,,,,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.42962819,-79.91942389
711,85783904,TSF57,Carrick High School,,,,Carrick,4,29,42003290400,3,29,3,4-23,40.39071693,-79.98920956
712,1414281445,TSF58,Langley Elementary School,,,,Sheraden,2,20,42003562500,5,20,6,1-16,40.45432921,-80.05539564
713,1740561956,TSF59,Oliver Citywide Academy School,,,,Marshall-Shadeland,1,27,42003270400,1,27,1,1-9,40.46427996,-80.02451742
714,137537587,TSF6,Carmalt Elementary School,,,,Overbrook,4,32,42003320700,5,32,3,4-25,40.38755187,-80.00685913
715,1520608401,TSF60,Obama School (Formerly Peabody),,,,East Liberty,9,11,42003111300,2,11,5,3-8,40.46709821,-79.92321865
716,1725740244,TSF61,Perry High School,,,,Perry North,1,26,42003260200,1,26,1,1-15,40.4891385,-80.01896763
717,1149202780,TSF65,ST. AGNES (CLOSED 2011),,,,West Oakland,6,4,42003040200,3,4,4,2-10,40.43847714,-79.96510785
718,855635976,TSF67,Roosevelt Elementary (St. Basil) School,,,,Carrick,4,29,42003290200,3,29,3,4-12,40.39768639,-79.9877541
719,101371225,TSF68,St Bede School,,,,Point Breeze,9,14,42003140600,3,14,4,2-17,40.44714727,-79.91032706
720,1929346181,TSF69,Canevin School,,,,East Carnegie,2,28,42003562800,5,28,6,1-19,40.4230227,-80.07090751
721,1873934483,TSF7,Chartiers Pre-School,,,,Windgap,2,28,42003563000,5,28,6,1-16,40.45761054,-80.07594257
722,1243500181,TSF72,Central Catholic High School,,,,Squirrel Hill North,8,14,42003140100,3,14,4,2-9,40.44691057,-79.94589885
723,2116674242,TSF73,North Side Catholic School,,,,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.48628526,-80.03606907
724,807312439,TSF75,Ellis School,,,,Shadyside,8,7,42003070800,2,7,4,3-13,40.4537499,-79.91809838
725,1853069543,TSF79,ST. BENEDICT THE MOOR (Closed),,,,Middle Hill,6,5,42003050100,3,5,2,2-5,40.44951808,-79.97124755
726,507518740,TSF8,Colfax School,,,,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.43314168,-79.91542176
727,1237502376,TSF80,Hillel Academy School,,,,Squirrel Hill South,5,14,42003141300,3,14,4,2-21,40.43497305,-79.9250324
728,1374892240,TSF81,Holy Rosary School (Closed),,,,Homewood South,9,13,42003130300,2,13,5,3-17,40.45552599,-79.89816806
729,319241588,TSF82,St Maria Goretti (Immaculate Conception) School,,,,Bloomfield,7,8,42003080900,2,8,5,3-6,40.46183379,-79.9476908
730,1980112935,TSF86,BISHOP LEONARD REG. [CLOSED],,,,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41247312,-79.97974222
731,462579314,TSF87,BROOKLINE REG CATH #1 [CLOSED],,,,Brookline,4,19,42003191900,5,19,6,4-26,,
732,637196195,TSF89,ST.JOHN NEUMAN ELEM (CLOSED),,,,Central Lawrenceville,7,9,42003090200,2,9,2,3-3,40.47027957,-79.95897444
733,1953627579,TSF9,Concord School,,,,Carrick,4,29,42003290400,3,29,3,4-23,40.38736065,-79.98480984
734,866484208,TSF92,ST. MARY OF THE MOUNT (CLOSED),,,,Mount Washington,2,19,42003190300,5,19,3,4-1,40.4352525,-80.01438589
735,730034733,TSF93,Oakland Catholic High School,,,,North Oakland,8,4,42003040400,3,4,4,2-9,40.449034,-79.94980581
736,1234723155,TSF95,Provident Charter School,,,,Troy Hill,1,24,42003240600,1,24,1,1-2,40.46060744,-79.98552198
737,858773013,TSF96,Allegheny Traditional School,,,,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45345911,-80.00842329
738,1768901860,TSF98,St. John Bosco Academy (CLOSED),,,,Brookline,4,19,42003191900,5,19,6,4-26,40.39565631,-80.02901845
739,850832401,TSF99,St Raphael School (Closed),,,,Morningside,7,10,42003101400,2,10,5,3-7,40.47809067,-79.92869732
740,286021892,TS714,Forbes Ave - Tepper Driveway,Stop and Go 24/7,,Fully Actuated,Squirrel Hill North,8,14,42003140100,3,14,4,2-9,40.44458253,-79.94639463
741,1496727504,TS715,Forbes Ave  - Cyert Hall,Stop and Go 24/7,,,Squirrel Hill North,8,14,42003140100,3,14,4,2-9,40.44463291,-79.94445311
773,1525575818,TS680,Washington Blvd - Emergency Flood Gate,,,,Lincoln-Lemington-Belmar,7,12,42003980100,2,12,5,3-15,,
806,1858411412,TS700,USX Antenna,,,,Central Business District,6,2,42003020100,6,2,2,1-3,40.44123693,-79.99469073
839,917216910,TS686,Sign Control N.E.L.T,,,,,,,,,,,,,
840,373724741,TS687,Sign Control S.E.L.T,,,,,,,,,,,,,
841,38843963,TS688,Scoreboard - Liberty Brg,,,,,,,,,,,,,
842,1870861204,TS690,West End Brg  6 - Daktronic Signs,,,,,,,,,,,,,
843,1247017832,TS694,Lane Control Lc#4   X-Arr + 1 Fo Sign,,,,,,,,,,,,,
844,1877212468,TS695,Lane Control Lc#5  X-Arr,,,,,,,,,,,,,
845,1026092138,TS696,Lane Control Lc#6  X-Arr,,,,,,,,,,,,,
846,494879545,TS697,Lane Control Lc#7   X-Arr,,,,,,,,,,,,,
847,370070705,TS698,Lane Control Lc#8  Lt Signs,,,,,,,,,,,,,
848,1131175059,TS699,Lane Control Lc#9  X-Arr,,,,,,,,,,,,,
849,499740732,TS701,Mux/Tc#1 Blvd of the Allies @ Grant St,,,,,,,,,,,,,
850,1639735913,TS702,Mux/Tc#2 Forbes Ave @ Grant St,,,,,,,,,,,,,
851,374945454,TS703,Mux/Tc#3 Grant St @ 6Th Ave,,,,,,,,,,,,,
852,2001947886,TS704,Mux/Tc#4 Liberty Ave @ 6Th Ave/7Th St,,,,,,,,,,,,,
853,1570399476,TS705,Mux/Tc#5 Fort Duquesne Blvd @ 6Th St Bridge,,,,,,,,,,,,,
854,843615672,TS706,Mux/Tc#6 Stanwix St @ Forbes Ave,,,,,,,,,,,,,
855,809264802,TS707,Mux/Tc#7 Forbes Ave @ Armstrong Tunnels,,,,,,,,,,,,,
856,1617391330,TS708,West Liberty Ave Repeater,,,,,,,,,,,,,
857,1572316087,TS709,Penn Ave - Repeater,,,,,,,,,,,,,
858,81963683,TS710,Second Ave - Blair St,,SECOND AVE,Fully Actuated,South Oakland,3,4,42003562900,3,4,4,2-12,40.42738986,-79.95518708
859,1196440031,TSF146,W Carson St - Speed Control,,,,,,,,,,,,,
872,1754333894,TS716,McArdle Sign Control Liberty Bridge,,,,Mount Washington,3,18,42003191400,5,18,3,4-27,40.42900698,-79.99953042
873,1033839045,TS717,Forbes Ave - Lawrence Hall,,,,Central Oakland,3,4,42003982200,3,4,4,2-7,40.442727,-79.95523507
905,825834781,TSF149,Faison School,,,,Homewood South,9,13,42003130300,2,13,5,3-17,40.45217139,-79.89443131
938,1955949291,TS719,Penn Ave - Sally's Path,,,Fully Actuated,Shadyside,8,7,42003070800,2,7,4,3-13,40.45663416,-79.91623183
971,1563096966,TSF150,RRFB - Chateau and Juniata,,,,Manchester,6,21,42003210700,1,21,1,1-8,40.45644922,-80.0291215
972,757243668,TSF151,RRFB - Cohassett and Grandview,,,,Mount Washington,2,19,42003190300,5,19,3,4-1,40.43778745,-80.01821918
1004,1687028145,TSF152,RRFB - 40th and Davison,,,,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46759572,-79.96092907
1037,1973209422,TSF156,RRFB - Marion Street,,,,Bluff,6,1,42003010300,3,1,2,2-4,40.43616885,-79.98434733
1070,1192275495,TS722,Clyde St - Fifth Avenue,,,,Shadyside,8,7,42003140100,2,7,4,2-9,40.44725085,-79.94534436
1103,854480118,TSF154,RRFB - Shady and Pittock,,,,Squirrel Hill South,5,14,42003140800,3,14,4,2-21,40.42997188,-79.92032569
1136,994278722,TS9999,,,,,,,,,,,,,,
1169,1113074895,TSF153,RRFB - Shady Alder,,,,Shadyside,8,7,42003070800,2,7,4,3-11,40.45681394,-79.92243683
1202,1150087908,TS718,Butler St - 39th St,,,,Lower Lawrenceville,7,6,42003060300,2,6,2,3-3,40.46755392,-79.96371702
1203,1741138031,TS723,Smallman St - 15th St,,,,Strip District,7,2,42003020300,6,2,2,2-3,40.44870471,-79.98933883
1235,1614046252,TSF155,Flashing Beacon and Speed Minder,,,,Greenfield,5,15,42003151700,3,15,4,2-15,40.42675082,-79.92702652
1268,1830263951,TSF157,Flashing Warning Device - Carson St - S 2nd St,,,,South Shore,3,17,42003980700,5,17,3,4-2,40.43012993,-79.99906586
1269,2132586828,TSF159,RRFB - Carson St - Terminal Way,,,,South Side Flats,3,17,42003170200,3,17,3,4-2,40.42943542,-79.99706426
1301,1367398325,TSF158,Sycamore St Approach,,,,South Shore,3,18,42003980700,5,18,3,4-2,40.43024087,-80.00061551
1334,2116421282,TSF160,Pioneer Avenue at Seton Center Driveway,,,,Brookline,4,19,42003191700,5,19,6,4-26,40.40337538,-80.01555791
